"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","765","400 Westfield Street, Dedham","4/1/2019 - 6/30/2019, Every day, Daily Average",2286,1694,3083
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","766","0 Gatewood Drive, Needham","4/1/2019 - 6/30/2019, Every day, Daily Average",2463,1848,3281
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","767","100 Webster Street, Needham Heights, Needham","4/1/2019 - 6/30/2019, Every day, Daily Average",1975,1468,2655
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","768","0 Pickerel Terrace, Wellesley","4/1/2019 - 6/30/2019, Every day, Daily Average",2327,1742,3108
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","769","0 Tappan Road, Wellesley","4/1/2019 - 6/30/2019, Every day, Daily Average",2416,1804,3235
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","770","0 Harding Street, Medfield, Medfield","4/1/2019 - 6/30/2019, Every day, Daily Average",3105,2376,4057
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","771","0 Exchange Street, Millis-Clicquot, Millis","4/1/2019 - 6/30/2019, Every day, Daily Average",3649,2839,4688
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","772","0 Wagon Trail Road, Westford","4/1/2019 - 6/30/2019, Every day, Daily Average",3169,2493,4026
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","773","0 Sherman Street, Neighborhood Nine, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1723,1264,2347
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","774","0 Jackson Street, North Cambridge, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1713,1254,2338
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","775","0 Milton Street, Arlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1764,1280,2429
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","776","0 Gray Street, Arlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1800,1316,2460
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","777","100 Claflin Street, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",1960,1436,2673
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","778","0 Foster Road, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",1753,1346,2282
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","779","0 Woodfall Road, Belmont","4/1/2019 - 6/30/2019, Every day, Daily Average",2014,1479,2741
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","780","0 Fern Trail, Sudbury","4/1/2019 - 6/30/2019, Every day, Daily Average",3002,2317,3888
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","781","200 Old Lancaster Road, Sudbury","4/1/2019 - 6/30/2019, Every day, Daily Average",2876,2132,3878
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","782","0 Mill Street, Foxborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3002,2258,3990
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","783","200 Cocasset Street, Foxborough","4/1/2019 - 6/30/2019, Every day, Daily Average",2890,2178,3834
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","784","0 Sandy Valley Drive, Walpole","4/1/2019 - 6/30/2019, Every day, Daily Average",2867,2123,3871
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","785","0 Buckboard Drive, Walpole","4/1/2019 - 6/30/2019, Every day, Daily Average",2799,2148,3647
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","786","0 Richdale Avenue, Everett","4/1/2019 - 6/30/2019, Every day, Daily Average",1115,834,1490
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","787","700 University Avenue, Norwood","4/1/2019 - 6/30/2019, Every day, Daily Average",2386,1730,3290
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","788","300 Washington Street, Norwood","4/1/2019 - 6/30/2019, Every day, Daily Average",2652,1922,3658
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","789","200 Carnegie Row, Norwood","4/1/2019 - 6/30/2019, Every day, Daily Average",2486,1816,3403
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","790","100 Walnut Street, Canton","4/1/2019 - 6/30/2019, Every day, Daily Average",2712,1969,3734
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","791","500 Turnpike Street, Canton","4/1/2019 - 6/30/2019, Every day, Daily Average",2224,1545,3199
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","792","0 Woodside Drive, Milton","4/1/2019 - 6/30/2019, Every day, Daily Average",1856,1229,2801
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","794","0 Upland Road, Burlington","4/1/2019 - 6/30/2019, Every day, Daily Average",2169,1630,2885
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","795","100 Hayden Rowe Street, Hopkinton","4/1/2019 - 6/30/2019, Every day, Daily Average",3083,2352,4040
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","796","100 O'Malley Road, Marlborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3121,2276,4278
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","797","0 Old North Road, Hudson","4/1/2019 - 6/30/2019, Every day, Daily Average",3694,2825,4829
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","798","200 Washington Street, Hudson, Hudson","4/1/2019 - 6/30/2019, Every day, Daily Average",3452,2603,4577
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","800","0 Harvard Road, Littleton","4/1/2019 - 6/30/2019, Every day, Daily Average",3506,2710,4535
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","802","0 Brook Street, Dunstable","4/1/2019 - 6/30/2019, Every day, Daily Average",3393,2736,4207
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","803","0 Deer Run, Wayland","4/1/2019 - 6/30/2019, Every day, Daily Average",2368,1778,3152
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","804","Glen Road, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",2036,1541,2689
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","805","0 Howard Street, Banks Square, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",1889,1428,2497
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","806","0 Boland Street, South Side, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",1663,1253,2207
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","807","100 Grove Street, Bleachery, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",1842,1373,2469
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","808","0 Candace Avenue, Warrendale, Waltham","4/1/2019 - 6/30/2019, Every day, Daily Average",2107,1587,2795
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","809","200 Bellevue Road, Watertown","4/1/2019 - 6/30/2019, Every day, Daily Average",1673,1250,2238
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","810","100 North Beacon Street, Watertown","4/1/2019 - 6/30/2019, Every day, Daily Average",1403,1005,1957
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","811","300 Watertown Street, Nonantum, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1468,1059,2033
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","812","0 Burr Road, Newton Centre, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1596,1163,2188
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","813","0 Spear Street, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",2072,1446,2968
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","814","0 Hawthorne Street, Quincy","4/1/2019 - 6/30/2019, Every day, Daily Average",2035,1495,2768
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","815","0 Upton Drive, Wilmington","4/1/2019 - 6/30/2019, Every day, Daily Average",1891,1392,2567
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","816","0 Keans Road, Burlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1781,1337,2371
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","817","0 Burlington Mall Road, Burlington","4/1/2019 - 6/30/2019, Every day, Daily Average",1933,1463,2553
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","818","100 New Boston Street, Woburn","4/1/2019 - 6/30/2019, Every day, Daily Average",1630,1188,2234
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","819","0 Maple Ridge Road, Reading","4/1/2019 - 6/30/2019, Every day, Daily Average",1511,1099,2077
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","820","0 Pasture Road, Reading","4/1/2019 - 6/30/2019, Every day, Daily Average",1958,1443,2655
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","821","0 Byron Street, Wakefield","4/1/2019 - 6/30/2019, Every day, Daily Average",1537,1164,2028
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","822","0 Eunice Circle, Wakefield","4/1/2019 - 6/30/2019, Every day, Daily Average",1816,1378,2392
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","823","0 Boston Rock Road, Melrose","4/1/2019 - 6/30/2019, Every day, Daily Average",1589,1202,2098
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","824","200 Nahanton Street, Oak Hill, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",2025,1535,2670
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","825","1400 Commonwealth Avenue, West Newton, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1817,1267,2605
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","826","0 Abbott Avenue, Everett","4/1/2019 - 6/30/2019, Every day, Daily Average",1203,913,1583
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","827","0 Randlett Park, West Newton, Newton","4/1/2019 - 6/30/2019, Every day, Daily Average",1385,1012,1894
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","828","100 Bacon Street, Natick","4/1/2019 - 6/30/2019, Every day, Daily Average",2442,1872,3183
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","829","100 South Main Street, Natick","4/1/2019 - 6/30/2019, Every day, Daily Average",2487,1925,3212
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","830","C Street, Natick","4/1/2019 - 6/30/2019, Every day, Daily Average",1999,1447,2761
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","831","0 Woodland Road, Stoneham","4/1/2019 - 6/30/2019, Every day, Daily Average",1242,882,1748
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","832","0 Rodgers Road, Stoneham","4/1/2019 - 6/30/2019, Every day, Daily Average",1452,1051,2005
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","833","300 Highland Avenue, Winchester","4/1/2019 - 6/30/2019, Every day, Daily Average",1546,1104,2163
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","834","0 Orchard Street, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1334,915,1944
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","835","0 Marston Street, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1115,782,1588
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","836","100 Central Avenue, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1068,739,1542
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","837","0 Mc Cormack Avenue, Medford","4/1/2019 - 6/30/2019, Every day, Daily Average",1159,818,1641
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","838","100 West Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1391,971,1990
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","839","0 Webber Street, Malden","4/1/2019 - 6/30/2019, Every day, Daily Average",1418,1046,1921
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","840","0 Hamilton Road, West Somerville, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1379,992,1916
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","841","200 Beacon Street, Centralville, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3010,2297,3942
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","842","0 Wood Street, Highlands, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3052,2361,3943
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","843","0 Upham Street, Highlands, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2681,2064,3481
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","844","1300 Lawrence Street, South Lowell, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",2922,2199,3882
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","845","0 High Street, Belvidere, Lowell","4/1/2019 - 6/30/2019, Every day, Daily Average",3114,2300,4214
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","846","0 Beacham Street, Everett","4/1/2019 - 6/30/2019, Every day, Daily Average",1197,846,1693
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","847","100 Sycamore Street, Winter Hill, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1122,803,1566
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","848","0 Wallace Street, Tufts, Somerville","4/1/2019 - 6/30/2019, Every day, Daily Average",1453,1042,2024
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","850","0 Moore Avenue, Dracut","4/1/2019 - 6/30/2019, Every day, Daily Average",3347,2615,4282
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","851","100 Groton Road, North Chelmsford, Chelmsford","4/1/2019 - 6/30/2019, Every day, Daily Average",2952,2262,3852
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","853","400 Bedford Street, Lakeville","4/1/2019 - 6/30/2019, Every day, Daily Average",3945,3000,5187
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","854","200 Miller Street, Middleborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3900,2934,5183
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","855","Green Street, Middleborough","4/1/2019 - 6/30/2019, Every day, Daily Average",3546,2646,4751
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","856","400 Commonwealth Avenue, Back Bay, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",893,621,1283
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","857","100 Norway Street, Fenway/Kenmore, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1149,820,1609
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","859","0 Whispering Pines Path, West Wareham, Wareham","4/1/2019 - 6/30/2019, Every day, Daily Average",4374,3406,5615
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","861","0 South Waverly Street, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1081,789,1480
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","862","0 Atkins Street, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1125,821,1540
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","863","0 Strathmore Road, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1672,1281,2181
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","864","0 Dustin Street, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1305,975,1745
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","865","0 Bellvista Road, Brighton, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1467,1112,1933
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","866","0 Braintree Street, Allston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1014,744,1381
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","867","0 Barry Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1395,947,2054
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","868","100 Whitfield Street, Dorchester, Dorchester Center, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1762,1228,2528
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","869","0 Wales Street, Roxbury, Dorchester Center, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1681,1200,2353
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","870","0 Willowwood Street, Mattapan, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1684,1183,2395
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","871","0 Chipman Street, Dorchester, Dorchester Center, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1617,1136,2299
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","872","Southeast Expressway, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1301,872,1940
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","873","100 Manchester Street, Mattapan, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1633,1130,2358
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","874","0 Outlook Road, Wellington Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1924,1375,2690
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","875","200 Hyde Park Avenue, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1926,1416,2619
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","876","100 Neponset Avenue, Roslindale, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1879,1391,2538
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","877","0 Eliot Street, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1737,1315,2292
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","878","200 Public Alley 432, Back Bay, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",916,614,1366
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","879","0 River Street Place, Beacon Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",870,589,1284
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","880","100 Charles Street, Beacon Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",891,579,1370
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","881","0 Stillman Street, North End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",634,396,1014
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","882","200 Hanover Street, North End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",575,354,932
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","883","200 Seaport Boulevard, Seaport District, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",640,392,1043
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","884","South Boston Bypass, South Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",754,473,1200
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","885","100 Summer Street, Downtown, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",790,502,1243
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","886","0 Malden Street, South End, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",857,548,1338
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","887","0 Mount Pleasant Terrace, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1129,738,1725
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","888","133100 Vernon Street, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1188,841,1678
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","889","100 Fisher Avenue, Mission Hill, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1520,1140,2026
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","890","0 Jamaica Street, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1915,1419,2582
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","891","0 Stedman Street, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1725,1245,2389
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","892","200 Chestnut Avenue, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1668,1258,2211
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","893","0 Hastings Street, West Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2260,1722,2965
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","894","0 Wren Street, West Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2347,1787,3080
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","895","0 Edson Street, Hyde Park, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2581,1947,3420
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","896","300 Columbia Street, Wellington-Harrington, Cambridge","4/1/2019 - 6/30/2019, Every day, Daily Average",1197,861,1662
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","897","0 Cleveland Street, Hyde Park, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2337,1781,3066
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","898","0 Webster Street, Hyde Park, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",2214,1651,2967
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","899","0 Watts Street, Chelsea","4/1/2019 - 6/30/2019, Every day, Daily Average",475,264,853
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","900","0 Boatswains Way, Chelsea","4/1/2019 - 6/30/2019, Every day, Daily Average",745,469,1181
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","901","0 Willoughby Street, Chelsea","4/1/2019 - 6/30/2019, Every day, Daily Average",578,353,945
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","902","0 Centre Street, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1274,904,1795
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","903","0 Gaston Street, Roxbury, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1425,1001,2027
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","904","0 Wolcott Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1526,1094,2128
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","905","100 Geneva Avenue, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1427,1012,2010
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","906","0 Romsey Circle, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1088,695,1702
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","907","0 Gene Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1182,768,1816
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","908","0 Monadnock Street, Dorchester, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1267,841,1907
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","909","500 Squire Road, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",1019,692,1498
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","910","0 Willowdale Drive, Merrimac","4/1/2019 - 6/30/2019, Every day, Daily Average",3278,2598,4135
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","911","200 Garfield Avenue, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",500,302,827
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","912","100 Crest Avenue, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",609,412,899
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","913","0 Petrel Street, Winthrop","4/1/2019 - 6/30/2019, Every day, Daily Average",741,531,1032
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","915","Head Island Causeway, South Boston, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1171,753,1819
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","916","0 Lee Burbank Highway, Revere","4/1/2019 - 6/30/2019, Every day, Daily Average",425,242,745
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","917","Emerald Necklace, Jamaica Plain, Boston","4/1/2019 - 6/30/2019, Every day, Daily Average",1197,836,1713
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","918","100 5th Street, Leominster","4/1/2019 - 6/30/2019, Every day, Daily Average",4155,3324,5193
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","920","0 Allen Street, Leominster","4/1/2019 - 6/30/2019, Every day, Daily Average",4254,3416,5296
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","921","0 Hamlet Street, Lawrence","4/1/2019 - 6/30/2019, Every day, Daily Average",2623,1975,3482
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","924","200 Main Street, Oxford, Oxford","4/1/2019 - 6/30/2019, Every day, Daily Average",4190,3240,5417
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","925","0 Hillside Avenue, Webster","4/1/2019 - 6/30/2019, Every day, Daily Average",4630,3553,6032
"1048","Airport Road - Arrival Level, Airport Rd - Arrival Level, Boston, MA","927","0 Mill River Drive, Weymouth","4/1/2019 - 6/30/2019, Every day, Daily Average",1997,1400,2847
